_id,product,price,writer,content,date,rating
67a834dbfdfed3533316a37b,픽싱 • 라운 그란데 - 애쉬 13.5 [원먼스/2PCS],30000,노**,"고객님께서 해당 제품을 ""만족""으로 평가해주셨습니다.",2025-02-03,5
67a834dbfdfed3533316a37c,픽싱 • 라운 그란데 - 애쉬 13.5 [원먼스/2PCS],30000,오**,"고객님께서 해당 제품을 ""만족""으로 평가해주셨습니다.",2025-02-02,5
67a834dbfdfed3533316a37d,픽싱 • 라운 그란데 - 애쉬 13.5 [원먼스/2PCS],30000,오**,"고객님께서 해당 제품을 ""만족""으로 평가해주셨습니다.",2025-02-02,5
67a834ddfdfed3533316a37e,픽싱 • 라운 그란데 - 애쉬 13.5 [원먼스/2PCS],30000,김**,"고객님께서 해당 제품을 ""만족""으로 평가해주셨습니다.",2025-02-02,5
67a834ddfdfed3533316a37f,픽싱 • 라운 그란데 - 애쉬 13.5 [원먼스/2PCS],30000,김**,"고객님께서 해당 제품을 ""만족""으로 평가해주셨습니다.",2025-02-02,5
67a834defdfed3533316a380,픽싱 • 라운 그란데 - 애쉬 13.5 [원먼스/2PCS],30000,이**,"고객님께서 해당 제품을 ""만족""으로 평가해주셨습니다.",2025-02-01,5
67a834defdfed3533316a381,픽싱 • 라운 그란데 - 애쉬 13.5 [원먼스/2PCS],30000,최**,이쁜데 직경이 작아요.. 제 동공이랑 똑같은 직경이에요..,2025-02-01,3
67a834defdfed3533316a382,픽싱 • 라운 그란데 - 애쉬 13.5 [원먼스/2PCS],30000,양**,"고객님께서 해당 제품을 ""만족""으로 평가해주셨습니다.",2025-02-01,5
67a834e0fdfed3533316a383,픽싱 • 라운 그란데 - 애쉬 13.5 [원먼스/2PCS],30000,양**,"고객님께서 해당 제품을 ""만족""으로 평가해주셨습니다.",2025-02-01,5
67a834e0fdfed3533316a384,픽싱 • 라운 그란데 - 애쉬 13.5 [원먼스/2PCS],30000,장**,"고객님께서 해당 제품을 ""만족""으로 평가해주셨습니다.",2025-02-01,5
67a834e0fdfed3533316a385,픽싱 • 라운 그란데 - 애쉬 13.5 [원먼스/2PCS],30000,**,"고객님께서 해당 제품을 ""만족""으로 평가해주셨습니다.",2025-01-31,5
67a834e0fdfed3533316a386,픽싱 • 라운 그란데 - 애쉬 13.5 [원먼스/2PCS],30000,이**,잘썻습니당 (・ω・)b,2025-01-31,5
67a834e0fdfed3533316a387,픽싱 • 라운 그란데 - 애쉬 13.5 [원먼스/2PCS],30000,조**,편안하고 발색이 너무 이뻐요,2025-01-31,5
67a834e2fdfed3533316a388,픽싱 • 라운 그란데 - 애쉬 13.5 [원먼스/2PCS],30000,조**,편안하고 발색이 너무 이뻐요,2025-01-31,5
67a834e2fdfed3533316a389,픽싱 • 라운 그란데 - 애쉬 13.5 [원먼스/2PCS],30000,오**,"고객님께서 해당 제품을 ""만족""으로 평가해주셨습니다.",2025-01-30,5
67a834e2fdfed3533316a38a,픽싱 • 라운 그란데 - 애쉬 13.5 [원먼스/2PCS],30000,오**,"고객님께서 해당 제품을 ""만족""으로 평가해주셨습니다.",2025-01-30,5
67a834e2fdfed3533316a38b,픽싱 • 라운 그란데 - 애쉬 13.5 [원먼스/2PCS],30000,장**,진짜 개이뻐여 렌즈 유목민이었는데 정착했어요,2025-01-30,5
67a834e3fdfed3533316a38c,픽싱 • 라운 그란데 - 애쉬 13.5 [원먼스/2PCS],30000,**,"고객님께서 해당 제품을 ""만족""으로 평가해주셨습니다.",2025-01-30,5
67a834e5fdfed3533316a38d,픽싱 • 라운 그란데 - 애쉬 13.5 [원먼스/2PCS],30000,**,"고객님께서 해당 제품을 ""만족""으로 평가해주셨습니다.",2025-01-30,5
67a834e5fdfed3533316a38e,픽싱 • 라운 그란데 - 애쉬 13.5 [원먼스/2PCS],30000,이**,개이쁨 유명한 이유가 있습니다,2025-01-29,5
67a834e5fdfed3533316a38f,픽싱 • 라운 그란데 - 애쉬 13.5 [원먼스/2PCS],30000,심**,"고객님께서 해당 제품을 ""만족""으로 평가해주셨습니다.",2025-01-29,5
67a834e5fdfed3533316a390,픽싱 • 라운 그란데 - 애쉬 13.5 [원먼스/2PCS],30000,**,"고객님께서 해당 제품을 ""만족""으로 평가해주셨습니다.",2025-01-29,5
67a834e5fdfed3533316a391,픽싱 • 라운 그란데 - 애쉬 13.5 [원먼스/2PCS],30000,이**,"고객님께서 해당 제품을 ""만족""으로 평가해주셨습니다.",2025-01-29,5
67a834e7fdfed3533316a392,픽싱 • 라운 그란데 - 애쉬 13.5 [원먼스/2PCS],30000,이**,"고객님께서 해당 제품을 ""만족""으로 평가해주셨습니다.",2025-01-29,5
67a834e7fdfed3533316a393,픽싱 • 라운 그란데 - 애쉬 13.5 [원먼스/2PCS],30000,배**,너무나 만족하는 제품 입니다,2025-01-28,5
67a834e7fdfed3533316a394,픽싱 • 라운 그란데 - 애쉬 13.5 [원먼스/2PCS],30000,배**,진짜 딱 예쁘게 티나는 렌즈,2025-01-28,5
67a834e7fdfed3533316a395,픽싱 • 라운 그란데 - 애쉬 13.5 [원먼스/2PCS],30000,정**,"고객님께서 해당 제품을 ""만족""으로 평가해주셨습니다.",2025-01-28,5
67a834e7fdfed3533316a396,픽싱 • 라운 그란데 - 애쉬 13.5 [원먼스/2PCS],30000,정**,"고객님께서 해당 제품을 ""만족""으로 평가해주셨습니다.",2025-01-28,5
67a834e9fdfed3533316a397,픽싱 • 라운 그란데 - 애쉬 13.5 [원먼스/2PCS],30000,이**,카멜 쓰다가 마음에 들어서 애쉬도 써봤는데 너무 예뻐요!!🩷 다른 색상도 도장깨기 할 거예요 >.<,2025-01-28,5
67a834eafdfed3533316a398,픽싱 • 라운 그란데 - 애쉬 13.5 [원먼스/2PCS],30000,**,말해뭐해요 너무 이쁘고 영롱합니다,2025-01-28,5
67a834eafdfed3533316a399,픽싱 • 라운 그란데 - 애쉬 13.5 [원먼스/2PCS],30000,**,개이뿝니다이것만껴여ㅠㅠ,2025-01-27,5
67a834eafdfed3533316a39a,픽싱 • 라운 그란데 - 애쉬 13.5 [원먼스/2PCS],30000,**,꾸안꾸 렌즈는 보다는 꾸꾸렌즈 같음\n근데 이쁨ㅇㅇ 진자 이뻐요 축고정이라 돌아가는 일도 없고 눈도 편하고 괜찮았어요 축고정인 부분이 왠지 사알짝 묵직한데 불편함도 없음 함만 사바요,2025-01-27,5
67a834eafdfed3533316a39b,픽싱 • 라운 그란데 - 애쉬 13.5 [원먼스/2PCS],30000,고**,"고객님께서 해당 제품을 ""만족""으로 평가해주셨습니다.",2025-01-26,5
67a834ecfdfed3533316a39c,픽싱 • 라운 그란데 - 애쉬 13.5 [원먼스/2PCS],30000,노**,"고객님께서 해당 제품을 ""만족""으로 평가해주셨습니다.",2025-01-26,5
67a834ecfdfed3533316a39d,픽싱 • 라운 그란데 - 애쉬 13.5 [원먼스/2PCS],30000,이**,아직 사용은 안해봤지만 픽싱 렌즈 기대되어요!,2025-01-26,5
67a834ecfdfed3533316a39e,픽싱 • 라운 그란데 - 애쉬 13.5 [원먼스/2PCS],30000,이**,아직 사용은 안해봤는데 기대되어용,2025-01-26,5
67a834ecfdfed3533316a39f,픽싱 • 라운 그란데 - 애쉬 13.5 [원먼스/2PCS],30000,강**,진짜 개이뻐욤… 비싸긴하지만 계속 쓰고싶을만큼 이쁩니당,2025-01-26,5
67a834ecfdfed3533316a3a0,픽싱 • 라운 그란데 - 애쉬 13.5 [원먼스/2PCS],30000,이**,레전드 렌즈입니다 고민하다가 주문 못해서 연말에 못꼈는데 후회 오억번함,2025-01-26,5
67a834eefdfed3533316a3a1,픽싱 • 라운 그란데 - 애쉬 13.5 [원먼스/2PCS],30000,**,왼져니 혼혈렌즈 축고정 넘 조음 ㅠㅠㅠㅜ,2025-01-25,5
67a834eefdfed3533316a3a2,픽싱 • 라운 그란데 - 애쉬 13.5 [원먼스/2PCS],30000,**,축고정되서 넘 좋구 완젼 홀릴것같은 눈매 ~,2025-01-25,5
67a834eefdfed3533316a3a3,픽싱 • 라운 그란데 - 애쉬 13.5 [원먼스/2PCS],30000,**,"고객님께서 해당 제품을 ""만족""으로 평가해주셨습니다.",2025-01-25,5
67a834eefdfed3533316a3a4,픽싱 • 라운 그란데 - 애쉬 13.5 [원먼스/2PCS],30000,전**,"고객님께서 해당 제품을 ""만족""으로 평가해주셨습니다.",2025-01-24,5
67a834eefdfed3533316a3a5,픽싱 • 라운 그란데 - 애쉬 13.5 [원먼스/2PCS],30000,전**,"고객님께서 해당 제품을 ""만족""으로 평가해주셨습니다.",2025-01-24,5
67a834f1fdfed3533316a3a6,픽싱 • 라운 그란데 - 애쉬 13.5 [원먼스/2PCS],30000,유**,"고객님께서 해당 제품을 ""만족""으로 평가해주셨습니다.",2025-01-24,5
67a834f1fdfed3533316a3a7,픽싱 • 라운 그란데 - 애쉬 13.5 [원먼스/2PCS],30000,유**,"고객님께서 해당 제품을 ""만족""으로 평가해주셨습니다.",2025-01-24,5
67a834f1fdfed3533316a3a8,픽싱 • 라운 그란데 - 애쉬 13.5 [원먼스/2PCS],30000,**,렌즈 이쁘다는 말 많이 들었어요 최고,2025-01-24,5
67a834f1fdfed3533316a3a9,픽싱 • 라운 그란데 - 애쉬 13.5 [원먼스/2PCS],30000,**,제 인생렌즈입니다 최고예요,2025-01-24,5
67a834f1fdfed3533316a3aa,픽싱 • 라운 그란데 - 애쉬 13.5 [원먼스/2PCS],30000,박**,"고객님께서 해당 제품을 ""만족""으로 평가해주셨습니다.",2025-01-23,5
67a834f3fdfed3533316a3ab,픽싱 • 라운 그란데 - 애쉬 13.5 [원먼스/2PCS],30000,박**,"고객님께서 해당 제품을 ""만족""으로 평가해주셨습니다.",2025-01-23,5
67a834f3fdfed3533316a3ac,픽싱 • 라운 그란데 - 애쉬 13.5 [원먼스/2PCS],30000,신**,"고객님께서 해당 제품을 ""만족""으로 평가해주셨습니다.",2025-01-23,5
67a834f3fdfed3533316a3ad,픽싱 • 라운 그란데 - 애쉬 13.5 [원먼스/2PCS],30000,윤**,례뻐여♥️♥️♥️♥️♥️♥️♥️,2025-01-23,5
67a834f3fdfed3533316a3ae,픽싱 • 라운 그란데 - 애쉬 13.5 [원먼스/2PCS],30000,윤**,예뻐여♥️♥️♥️♥️♥️♥️♥️♥️,2025-01-23,5
67a834f3fdfed3533316a3af,픽싱 • 라운 그란데 - 애쉬 13.5 [원먼스/2PCS],30000,김**,"고객님께서 해당 제품을 ""만족""으로 평가해주셨습니다.",2025-01-22,5
67a834f5fdfed3533316a3b0,픽싱 • 라운 그란데 - 애쉬 13.5 [원먼스/2PCS],30000,김**,"고객님께서 해당 제품을 ""만족""으로 평가해주셨습니다.",2025-01-22,5
67a834f5fdfed3533316a3b1,픽싱 • 라운 그란데 - 애쉬 13.5 [원먼스/2PCS],30000,김**,사진 찍으면 잘나와요,2025-01-22,5
67a834f6fdfed3533316a3b2,픽싱 • 라운 그란데 - 애쉬 13.5 [원먼스/2PCS],30000,김**,사진 찍으면 잘나와요,2025-01-22,5
67a834f6fdfed3533316a3b3,픽싱 • 라운 그란데 - 애쉬 13.5 [원먼스/2PCS],30000,강**,"고객님께서 해당 제품을 ""만족""으로 평가해주셨습니다.",2025-01-22,5
67a834f6fdfed3533316a3b4,픽싱 • 라운 그란데 - 애쉬 13.5 [원먼스/2PCS],30000,강**,"고객님께서 해당 제품을 ""만족""으로 평가해주셨습니다.",2025-01-22,5
67a834f8fdfed3533316a3b5,픽싱 • 라운 그란데 - 애쉬 13.5 [원먼스/2PCS],30000,김**,평소 13.5직경을 쓰는데 원래끼던 렌즈는 테두리가 진해서 이번껀 좀 더 자연스럽고 초롱초롱해보여요,2025-01-21,5
67a834f8fdfed3533316a3b6,픽싱 • 라운 그란데 - 애쉬 13.5 [원먼스/2PCS],30000,이**,"고객님께서 해당 제품을 ""만족""으로 평가해주셨습니다.",2025-01-21,5
67a834f8fdfed3533316a3b7,픽싱 • 라운 그란데 - 애쉬 13.5 [원먼스/2PCS],30000,이**,"고객님께서 해당 제품을 ""만족""으로 평가해주셨습니다.",2025-01-21,5
67a834f8fdfed3533316a3b8,픽싱 • 라운 그란데 - 애쉬 13.5 [원먼스/2PCS],30000,장**,"고객님께서 해당 제품을 ""만족""으로 평가해주셨습니다.",2025-01-21,5
67a834f8fdfed3533316a3b9,픽싱 • 라운 그란데 - 애쉬 13.5 [원먼스/2PCS],30000,유**,"고객님께서 해당 제품을 ""만족""으로 평가해주셨습니다.",2025-01-21,5
67a834fafdfed3533316a3ba,픽싱 • 라운 그란데 - 애쉬 13.5 [원먼스/2PCS],30000,김**,"고객님께서 해당 제품을 ""만족""으로 평가해주셨습니다.",2025-01-21,5
67a834fafdfed3533316a3bb,픽싱 • 라운 그란데 - 애쉬 13.5 [원먼스/2PCS],30000,김**,"고객님께서 해당 제품을 ""만족""으로 평가해주셨습니다.",2025-01-21,5
67a834fafdfed3533316a3bc,픽싱 • 라운 그란데 - 애쉬 13.5 [원먼스/2PCS],30000,조**,"고객님께서 해당 제품을 ""만족""으로 평가해주셨습니다.",2025-01-21,5
67a834fafdfed3533316a3bd,픽싱 • 라운 그란데 - 애쉬 13.5 [원먼스/2PCS],30000,조**,"고객님께서 해당 제품을 ""만족""으로 평가해주셨습니다.",2025-01-21,5
67a834fafdfed3533316a3be,픽싱 • 라운 그란데 - 애쉬 13.5 [원먼스/2PCS],30000,석**,예뻐용 배송도 빠르고 다시 살거에야,2025-01-20,5
67a834fdfdfed3533316a3bf,픽싱 • 라운 그란데 - 애쉬 13.5 [원먼스/2PCS],30000,석**,예쁘고 쓰기 조아용 웜톤이라 카멜로 사보려구용,2025-01-20,5
67a834fdfdfed3533316a3c0,픽싱 • 라운 그란데 - 애쉬 13.5 [원먼스/2PCS],30000,김**,아 너므 이뻐여 ㅜㅜ 타사 제품 그레이라면서 블루 섞인 게 좀 많았는데 이건 그레이 자체!!,2025-01-20,5
67a834fdfdfed3533316a3c1,픽싱 • 라운 그란데 - 애쉬 13.5 [원먼스/2PCS],30000,김**,아 너므 이뻐여 ㅜㅜ 타사 제품 그레이라면서 블루 섞인 게 좀 많았는데 이건 그레이 자체!!,2025-01-20,5
67a834fdfdfed3533316a3c2,픽싱 • 라운 그란데 - 애쉬 13.5 [원먼스/2PCS],30000,이**,인생렌즈 될 것 같아요!,2025-01-19,5
67a834fdfdfed3533316a3c3,픽싱 • 라운 그란데 - 애쉬 13.5 [원먼스/2PCS],30000,박**,이만한 그레이렌즈는 아직 못 찾았습니다 굿,2025-01-19,5
67a834fffdfed3533316a3c4,픽싱 • 라운 그란데 - 애쉬 13.5 [원먼스/2PCS],30000,김**,엄청 화려하고 튀긴 한데 사진에 되게 예쁘게 나와요,2025-01-19,5
67a834fffdfed3533316a3c5,픽싱 • 라운 그란데 - 애쉬 13.5 [원먼스/2PCS],30000,유 **,"고객님께서 해당 제품을 ""만족""으로 평가해주셨습니다.",2025-01-19,5
67a834fffdfed3533316a3c6,픽싱 • 라운 그란데 - 애쉬 13.5 [원먼스/2PCS],30000,박**,"고객님께서 해당 제품을 ""만족""으로 평가해주셨습니다.",2025-01-18,5
67a834fffdfed3533316a3c7,픽싱 • 라운 그란데 - 애쉬 13.5 [원먼스/2PCS],30000,이**,"고객님께서 해당 제품을 ""만족""으로 평가해주셨습니다.",2025-01-18,5
67a834fffdfed3533316a3c8,픽싱 • 라운 그란데 - 애쉬 13.5 [원먼스/2PCS],30000,이**,"고객님께서 해당 제품을 ""만족""으로 평가해주셨습니다.",2025-01-18,5
67a83501fdfed3533316a3c9,픽싱 • 라운 그란데 - 애쉬 13.5 [원먼스/2PCS],30000,**,"고객님께서 해당 제품을 ""만족""으로 평가해주셨습니다.",2025-01-18,5
67a83501fdfed3533316a3ca,픽싱 • 라운 그란데 - 애쉬 13.5 [원먼스/2PCS],30000,김**,아주 좋아요 인생렝즈이니다,2025-01-18,5
67a83501fdfed3533316a3cb,픽싱 • 라운 그란데 - 애쉬 13.5 [원먼스/2PCS],30000,김**,조아요오오오오ㅗ오ㅗ오ㅗㅗ오오,2025-01-18,5
67a83501fdfed3533316a3cc,픽싱 • 라운 그란데 - 애쉬 13.5 [원먼스/2PCS],30000,정**,"고객님께서 해당 제품을 ""만족""으로 평가해주셨습니다.",2025-01-18,5
67a83502fdfed3533316a3cd,픽싱 • 라운 그란데 - 애쉬 13.5 [원먼스/2PCS],30000,조**,"고객님께서 해당 제품을 ""아쉬움""으로 평가해주셨습니다.",2025-01-18,1
67a83504fdfed3533316a3ce,픽싱 • 라운 그란데 - 애쉬 13.5 [원먼스/2PCS],30000,김**,"고객님께서 해당 제품을 ""만족""으로 평가해주셨습니다.",2025-01-17,5
67a83504fdfed3533316a3cf,픽싱 • 라운 그란데 - 애쉬 13.5 [원먼스/2PCS],30000,윤**,"고객님께서 해당 제품을 ""만족""으로 평가해주셨습니다.",2025-01-17,5
67a83504fdfed3533316a3d0,픽싱 • 라운 그란데 - 애쉬 13.5 [원먼스/2PCS],30000,박**,적당히 튀는 그레이 렌즈\n이거 끼고 다른 그레이색 렌즈 못껴요 ㅜㅜ,2025-01-17,5
67a83504fdfed3533316a3d1,픽싱 • 라운 그란데 - 애쉬 13.5 [원먼스/2PCS],30000,박**,적당히 튀는 그레이 렌즈\n이거 끼고 다른 그레이색 렌즈 못껴요 ㅜㅜ,2025-01-17,5
67a83504fdfed3533316a3d2,픽싱 • 라운 그란데 - 애쉬 13.5 [원먼스/2PCS],30000,조**,"고객님께서 해당 제품을 ""만족""으로 평가해주셨습니다.",2025-01-17,5
67a83506fdfed3533316a3d3,픽싱 • 라운 그란데 - 애쉬 13.5 [원먼스/2PCS],30000,조**,역시최고,2025-01-17,5
67a83506fdfed3533316a3d4,픽싱 • 라운 그란데 - 애쉬 13.5 [원먼스/2PCS],30000,나**,"고객님께서 해당 제품을 ""만족""으로 평가해주셨습니다.",2025-01-16,5
67a83506fdfed3533316a3d5,픽싱 • 라운 그란데 - 애쉬 13.5 [원먼스/2PCS],30000,김**,"고객님께서 해당 제품을 ""만족""으로 평가해주셨습니다.",2025-01-16,5
67a83506fdfed3533316a3d6,픽싱 • 라운 그란데 - 애쉬 13.5 [원먼스/2PCS],30000,김**,"고객님께서 해당 제품을 ""만족""으로 평가해주셨습니다.",2025-01-16,5
67a83506fdfed3533316a3d7,픽싱 • 라운 그란데 - 애쉬 13.5 [원먼스/2PCS],30000,이**,계속 굴러다니고 축고정 하나도 안 돼요,2025-01-16,1
67a83509fdfed3533316a3d8,픽싱 • 라운 그란데 - 애쉬 13.5 [원먼스/2PCS],30000,김**,13.8 직경이었으면 좋았겠다 라고 매번 생각하면서도\n그래픽이 너무 예뻐서 계속 사게됨,2025-01-16,5
67a83509fdfed3533316a3d9,픽싱 • 라운 그란데 - 애쉬 13.5 [원먼스/2PCS],30000,김**,매번 돌고돌아 라운그란데로 오는 마성의렌즈,2025-01-16,5
67a83509fdfed3533316a3da,픽싱 • 라운 그란데 - 애쉬 13.5 [원먼스/2PCS],30000,하**,"고객님께서 해당 제품을 ""만족""으로 평가해주셨습니다.",2025-01-16,5
67a83509fdfed3533316a3db,픽싱 • 라운 그란데 - 애쉬 13.5 [원먼스/2PCS],30000,김**,렌즈 이걸로정착,2025-01-16,4
67a83509fdfed3533316a3dc,픽싱 • 라운 그란데 - 애쉬 13.5 [원먼스/2PCS],30000,장**,예뻐요 근데 코발트블루가 더 예쁘긴하네요,2025-01-16,5
67a8350bfdfed3533316a3dd,픽싱 • 라운 그란데 - 애쉬 13.5 [원먼스/2PCS],30000,장**,예뻐요 근데 코발트블루가 더 예쁘긴하네요,2025-01-16,5
67a8350bfdfed3533316a3de,픽싱 • 라운 그란데 - 애쉬 13.5 [원먼스/2PCS],30000,강**,"고객님께서 해당 제품을 ""만족""으로 평가해주셨습니다.",2025-01-15,5
67a8350bfdfed3533316a3df,픽싱 • 라운 그란데 - 애쉬 13.5 [원먼스/2PCS],30000,강**,"고객님께서 해당 제품을 ""만족""으로 평가해주셨습니다.",2025-01-15,5
67a8350bfdfed3533316a3e0,픽싱 • 라운 그란데 - 애쉬 13.5 [원먼스/2PCS],30000,김**,"고객님께서 해당 제품을 ""만족""으로 평가해주셨습니다.",2025-01-15,5
67a8350bfdfed3533316a3e1,픽싱 • 라운 그란데 - 애쉬 13.5 [원먼스/2PCS],30000,유**,"고객님께서 해당 제품을 ""만족""으로 평가해주셨습니다.",2025-01-15,5
67a8350dfdfed3533316a3e2,픽싱 • 라운 그란데 - 애쉬 13.5 [원먼스/2PCS],30000,유**,"고객님께서 해당 제품을 ""만족""으로 평가해주셨습니다.",2025-01-15,5
67a8350dfdfed3533316a3e3,픽싱 • 라운 그란데 - 애쉬 13.5 [원먼스/2PCS],30000,공**,"고객님께서 해당 제품을 ""만족""으로 평가해주셨습니다.",2025-01-14,5
67a8350dfdfed3533316a3e4,픽싱 • 라운 그란데 - 애쉬 13.5 [원먼스/2PCS],30000,공**,"고객님께서 해당 제품을 ""만족""으로 평가해주셨습니다.",2025-01-14,5
67a8350efdfed3533316a3e5,픽싱 • 라운 그란데 - 애쉬 13.5 [원먼스/2PCS],30000,장**,"고객님께서 해당 제품을 ""보통""으로 평가해주셨습니다.",2025-01-14,3
67a8350efdfed3533316a3e6,픽싱 • 라운 그란데 - 애쉬 13.5 [원먼스/2PCS],30000,홍**,"고객님께서 해당 제품을 ""만족""으로 평가해주셨습니다.",2025-01-14,5
67a83510fdfed3533316a3e7,픽싱 • 라운 그란데 - 애쉬 13.5 [원먼스/2PCS],30000,박**,"고객님께서 해당 제품을 ""만족""으로 평가해주셨습니다.",2025-01-14,5
67a83510fdfed3533316a3e8,픽싱 • 라운 그란데 - 애쉬 13.5 [원먼스/2PCS],30000,박**,"고객님께서 해당 제품을 ""만족""으로 평가해주셨습니다.",2025-01-14,5
67a83510fdfed3533316a3e9,픽싱 • 라운 그란데 - 애쉬 13.5 [원먼스/2PCS],30000,장**,"고객님께서 해당 제품을 ""만족""으로 평가해주셨습니다.",2025-01-14,5
67a83510fdfed3533316a3ea,픽싱 • 라운 그란데 - 애쉬 13.5 [원먼스/2PCS],30000,지**,"고객님께서 해당 제품을 ""만족""으로 평가해주셨습니다.",2025-01-14,5
